738361208	2860	2889
738361208	2890	2914
738361208	3035	3076
738361208	3229	3246
738361208	3294	3301
738361208	3351	3380
738361208	3437	3447
738361208	3511	3518
738361208	3770	3779
738361208	3783	3796
789454337	0	15
789454337	59	95
789454337	226	263
789454337	275	287
789454337	1981	2023
789454337	2033	2045
789454337	2108	2135
789454337	2742	2774
789454337	3065	3104
789454337	3651	3655
789454337	3741	3781
778730964	44	50
778730964	85	102
778730964	257	284
778730964	374	402
778730964	484	499
778730964	507	532
778730964	619	635
778730964	1193	1216
778730964	1345	1352
778730964	1469	1479
778730964	1714	1724
778730964	1746	1768
778730964	1793	1802
999000874	208	232
999000874	573	584
999000874	1431	1447
999000874	1628	1642
999000874	1778	1791
999000874	1853	1885
999000874	1910	1921
999000874	3020	3047
999000874	3078	3100
999000874	3657	3672
999000874	3744	3756
999000874	4003	4019
999000874	4439	4465
999000874	4879	4895
999000874	4998	5022
788273361	195	240
788273361	1000	1013
788273361	1076	1101
788273361	1106	1121
788273361	1417	1464
788273361	1556	1581
788273361	1586	1611
788273361	2054	2090
788273361	2513	2542
788273361	3022	3052
788273361	3132	3153
788273361	3265	3298
788273361	3308	3335
788273361	3920	3934
782149032	0	18
782149032	31	45
782149032	49	58
782149032	130	142
782149032	255	288
782149032	372	396
782149032	489	522
782149032	586	606
782149032	676	682
782149032	791	799
782149032	828	860
782149032	861	888
782149032	912	922
782149032	980	992
782149032	1121	1138
999000858	35	68
999000858	485	505
999000858	595	612
999000858	1445	1461
999000858	1673	1713
999000858	1751	1776
999000858	1918	1937
999000858	2018	2024
999000858	2380	2433
999000858	2444	2471
999000858	2501	2521
999000858	2675	2692
999000858	2723	2761
999000858	2788	2809
999000858	2867	2884
999000858	2915	2953
999000858	3438	3448
999000858	3723	3742
999000858	3793	3823
999000858	4280	4308
999000858	4484	4522
999000858	4525	4550
790499380	636	659
790499380	1438	1473
790499380	2204	2214
790499380	2495	2503
790499380	2534	2546
790499380	2575	2603
790499380	3240	3283
790499380	3401	3429
790499380	3769	3789
790499380	3922	3937
790499380	4666	4723
790499380	5071	5114
790499380	5618	5632
790499380	5908	5914
790499380	6052	6071
790499380	6076	6129
790499380	6245	6256
832908730	199	218
832908730	1787	1798
832908730	2147	2179
832908730	2220	2241
832908730	2500	2522
832908730	2574	2625
832908730	3025	3056
832908730	3290	3302
832908730	3425	3449
832908730	3636	3676
832908730	4126	4141
832908730	5262	5286
832908730	5449	5469
832908730	5729	5761
794344513	33	57
794344513	128	143
794344513	157	208
794344513	318	330
794344513	334	354
794344513	370	376
794344513	475	485
794344513	559	578
794344513	1244	1256
794344513	1283	1295
794344513	1416	1437
794344513	1464	1487
794344513	1596	1627
794344513	1632	1662
794344513	1738	1743
794344513	2121	2128
794344513	2278	2299
794344513	2412	2452
794344513	2972	2977
794344513	3007	3018
794344513	3175	3222
794344513	3429	3450
794344513	3469	3477
794344513	3823	3858
794344513	3916	3938
794344513	4262	4289
794344513	4353	4378
794344513	4397	4402
794344513	4439	4462
794344513	4481	4531
794344513	4941	4952
794344513	5002	5031
794344513	5227	5237
794344513	5309	5314
794344513	5369	5423
794344513	5443	5462
794344513	5475	5497
794344513	5541	5560
794344513	5620	5662
794344513	5770	5791
794344513	5802	5833
794344513	5870	5891
794344513	5919	5942
794344513	6139	6163
794344513	6219	6246
794344513	6299	6329
794344513	6405	6415
794344513	6457	6485
794344513	6516	6530
794344513	6542	6550
794344513	6633	6643
794344513	6847	6875
794344513	7014	7024
794344513	7053	7090
794344513	7188	7232
794344513	7248	7267
794344513	7273	7292
794344513	7362	7412
794344513	7466	7481
794344513	7498	7505
794344513	7564	7571
794344513	7603	7637
794344513	7685	7700
794344513	7802	7826
794344513	7878	7917
794344513	8060	8074
794344513	8094	8135
794344513	8263	8270
794344513	8283	8311
794344513	8427	8437
730246508	301	316
730246508	1654	1676
730246508	2049	2060
730246508	2132	2148
730246508	2824	2838
730246508	2934	2960
730246508	3056	3089
730246508	3103	3121
730246508	3197	3212
730246508	3217	3228
730246508	3300	3306
730246508	3377	3393
730246508	3773	3819
730246508	3823	3839
730246508	3866	3889
730246508	4062	4079
730246508	4187	4204
730246508	4255	4296
730246508	4402	4421
730246508	4461	4472
730246508	4555	4573
730246508	4623	4642
730246508	4682	4693
730246508	4776	4794
730246508	4970	4997
730246508	5012	5051
730246508	5052	5097
730246508	5282	5321
730246508	5322	5367
761575506	88	113
761575506	378	399
761575506	454	493
761575506	1211	1231
761575506	1304	1312
761575506	1322	1346
761575506	1732	1757
761575506	2205	2220
832916492	29	41
832916492	62	80
832916492	278	291
832916492	403	414
832916492	415	423
832916492	455	490
832916492	805	821
832916492	970	982
832916492	1134	1154
832916492	1155	1203
832916492	1814	1860
999001211	115	141
999001211	156	177
999001211	199	219
999001211	266	282
999001211	429	442
999001211	609	633
999001211	707	731
999001211	743	763
999001211	791	805
999001211	963	980
999001211	1934	1955
999001211	2090	2100
999001211	2182	2213
999001211	2558	2605
999001211	2626	2650
999001211	3132	3151
999001211	3386	3420
761722669	290	309
761722669	503	542
761722669	588	619
761722669	640	664
761722669	729	745
761722669	753	794
761722669	1006	1036
761722669	1332	1357
761722669	1390	1414
761722669	1539	1549
761722669	1746	1764
761722669	1995	2005
761722669	2285	2308
761722669	2555	2574
761722669	2606	2617
761722669	2666	2715
761722669	2737	2762
761722669	2947	2969
761722669	2989	3009
761722669	3064	3093
761722669	3140	3165
761722669	3179	3197
761722669	3218	3230
761722669	3288	3311
761722669	3413	3446
761722669	3620	3651
761722669	3876	3923
761722669	3980	4012
761722669	4207	4217
761722669	4256	4278
773650987	0	15
773650987	92	100
773650987	115	127
773650987	166	189
773650987	490	508
773650987	616	630
773650987	663	682
773650987	730	747
773650987	1141	1154
773650987	1185	1192
773650987	1219	1244
773650987	1374	1390
773650987	1458	1488
773650987	1519	1527
773650987	1773	1804
773650987	1805	1816
773650987	1841	1860
773650987	2009	2016
773650987	2468	2487
773650987	2534	2556
773650987	2589	2615
773650987	2654	2668
773650987	2717	2752
773650987	2768	2786
773650987	2816	2866
773650987	2941	2982
773650987	3123	3161
761955563	69	83
761955563	168	212
761955563	2264	2280
761955563	2954	2987
761955563	3235	3252
761955563	3284	3299
761955563	3625	3638
761955563	4117	4120
761955563	4202	4226
761955563	4227	4243
761955563	4250	4260
761955563	4383	4398
761955563	4399	4431
738442776	0	6
738442776	27	34
738442776	242	264
738442776	295	328
738442776	408	415
738442776	539	555
738442776	742	754
738442776	1045	1096
738442776	1256	1263
738442776	1320	1368
738442776	1602	1609
738442776	1691	1741
738442776	1745	1760
738442776	1797	1805
738442776	1857	1888
738442776	2002	2028
738442776	2087	2113
738442776	2249	2258
730093263	123	128
730093263	1219	1270
730093263	1370	1393
730093263	2454	2487
730093263	2510	2513
776126299	227	234
776126299	1558	1582
776126299	2272	2287
776126299	2350	2371
776126299	2377	2384
776126299	2402	2408
776126299	2440	2477
776126299	2566	2591
776126299	3689	3695
776126299	3757	3779
776126299	3795	3806
776126299	4214	4247
776126299	4296	4315
776126299	4441	4477
776126299	4573	4591
776126299	4866	4883
776126299	5958	5996
776126299	6165	6207
776126299	6480	6494
738542398	561	573
738542398	614	668
738542398	789	809
738542398	810	830
738542398	905	917
738542398	983	1000
738542398	1048	1055
738542398	1105	1134
738542398	1191	1201
738542398	1265	1272
738542398	1538	1550
738542398	1741	1759
787085939	26	32
787085939	50	93
787085939	318	335
787085939	452	461
787085939	468	522
787085939	884	896
787085939	932	944
787085939	984	1011
787085939	1625	1664
787085939	1846	1867
787085939	1948	1966
787085939	1970	1988
787085939	2022	2049
787085939	2117	2127
787085939	2566	2597
787085939	2610	2650
787085939	2659	2703
787085939	2704	2716
787085939	2749	2764
787085939	2909	2928
787085939	2999	3010
787085939	3015	3021
787085939	4132	4151
787085939	4286	4301
787085939	4347	4387
787085939	5051	5080
787085939	5082	5099
787085939	5823	5840
787085939	5867	5900
787085939	5956	5975
787085939	6361	6410
787085939	6500	6527
787085939	6581	6597
787085939	6598	6639
787085939	6643	6659
787085939	6706	6742
787085939	6838	6851
787085939	6905	6919
778358096	276	298
778358096	407	416
778358096	1702	1712
778358096	2068	2083
778358096	2101	2133
778358096	2134	2151
778358096	2540	2559
778358096	2842	2861
778358096	2880	2916
778358096	3195	3230
778358096	3773	3794
778358096	3867	3895
778358096	3904	3917
778358096	3956	3975
778358096	4063	4069
778358096	4124	4139
778358096	4252	4260
778358096	4266	4293
740235127	11	38
740235127	326	344
740235127	356	369
740235127	1127	1154
740235127	1181	1189
740235127	1204	1211
740235127	1277	1303
740235127	1322	1333
740235127	1533	1551
740235127	1589	1611
740235127	1631	1661
740235127	1677	1721
740235127	1754	1784
740235127	1812	1830
740235127	1859	1887
740235127	2010	2047
740235127	2131	2173
740235127	2293	2322
740235127	2383	2397
740235127	2617	2644
740235127	2935	2962
740235127	3241	3253
999001259	45	72
999001259	73	129
999001259	558	568
999001259	1156	1182
999001259	1282	1332
999001259	1458	1469
999001259	1839	1859
999001259	2029	2085
999001259	2329	2340
999001259	2379	2386
999001259	2741	2754
999001259	4503	4521
763114850	0	42
763114850	57	94
763114850	123	139
763114850	209	262
763114850	292	303
763114850	318	372
763114850	378	420
763114850	559	571
763114850	674	684
763114850	872	906
763114850	958	975
763114850	1022	1030
763114850	1070	1089
763114850	1230	1246
763114850	1272	1279
763114850	1436	1444
763114850	2094	2115
763114850	2183	2203
763114850	2668	2696
763114850	2757	2778
763114850	2859	2908
763114850	2909	2938
763114850	2984	3007
763114850	3152	3167
763114850	3198	3208
763114850	3427	3445
763114850	3467	3483
763114850	3497	3523
763114850	3626	3675
763114850	3771	3780
763114850	3815	3840
763114850	4065	4099
763114850	4137	4155
763114850	4359	4377
763114850	4474	4497
763114850	4647	4662
763114850	4736	4781
763114850	4811	4832
763114850	4883	4899
763114850	4990	5008
763114850	5252	5271
763114850	5296	5307
763114850	5552	5570
763114850	5590	5604
763114850	5742	5757
763114850	6415	6431
763114850	6748	6760
763114850	6781	6818
763114850	6849	6914
784143418	78	119
784143418	151	187
784143418	210	230
784143418	258	271
784143418	273	323
784143418	578	599
784143418	604	625
784143418	1248	1260
784143418	1308	1346
784143418	1361	1414
784143418	1918	1937
784143418	2028	2037
784143418	2042	2073
784143418	2971	2981
784143418	3116	3154
784143418	3169	3222
784143418	3516	3553
784143418	3745	3772
784143418	3938	3959
784143418	4212	4230
738781754	298	323
738781754	342	374
738781754	603	609
738781754	714	741
738781754	903	927
738781754	932	966
738781754	1037	1050
738781754	1157	1168
738781754	1500	1520
738781754	1589	1608
738781754	1661	1674
738781754	1956	1968
738781754	1990	2006
738781754	2021	2043
738781754	2274	2283
777785889	62	70
777785889	96	121
777785889	1906	1966
777785889	2623	2627
777785889	2919	2932
777785889	3015	3043
777785889	3172	3177
777785889	3718	3772
778507244	137	182
778507244	257	263
778507244	823	840
778507244	1736	1767
999001299	73	102
999001299	220	258
999001299	328	359
999001299	710	730
999001299	740	747
999001299	766	783
999001299	968	994
999001299	1712	1735
999001299	1904	1944
999001299	2067	2094
999001299	2118	2147
999001299	2266	2286
999001299	2288	2300
999001299	2572	2605
999001299	2645	2676
999001299	2801	2812
999001299	3120	3154
999001299	3188	3240
999001299	3406	3421
999001299	3443	3460
999001299	3615	3630
999001299	3705	3718
999001299	3741	3780
999001299	4064	4082
999001299	4305	4313
999001299	4824	4831
999001299	4876	4893
781672902	4	60
781672902	263	284
781672902	291	336
781672902	430	447
781672902	482	508
781672902	757	764
781672902	876	885
781672902	890	912
781672902	956	987
781672902	1215	1220
781672902	1343	1353
781672902	1364	1382
781672902	1389	1431
781672902	1438	1482
781672902	1549	1571
781672902	1719	1755
781672902	1944	2020
781672902	2316	2363
781672902	2375	2389
781672902	2398	2410
781672902	2540	2556
781672902	3210	3215
781672902	3255	3264
781672902	3528	3589
781672902	3788	3826
781672902	4282	4311
781672902	4315	4358
781672902	4366	4389
781672902	4395	4411
781672902	4678	4695
781672902	4703	4720
781672902	4721	4765
781672902	4786	4804
781672902	4838	4855
781672902	4952	4980
781672902	5004	5027
781672902	5041	5049
781672902	5096	5107
781672902	5167	5178
781672902	5358	5391
781672902	5624	5643
781672902	5745	5770
781672902	6208	6241
781672902	6344	6368
781672902	6524	6551
781672902	6717	6762
781672902	6823	6847
781672902	6859	6886
781672902	7043	7052
781672902	7525	7532
781672902	7542	7569
781672902	7662	7691
781672902	7816	7840
781672902	8493	8525
781672902	8983	8999
781672902	9382	9389
781672902	9425	9470
781672902	9507	9535
781672902	9637	9654
781672902	9662	9670
781672902	9701	9710
781672902	9739	9776
781672902	9777	9831
781672902	9836	9842
781672902	9846	9873
781672902	9893	9921
781672902	10029	10050
781672902	10056	10081
781672902	10087	10093
781672902	10143	10182
781672902	10247	10266
781672902	10387	10397
781672902	10446	10471
781672902	10549	10586
781672902	10679	10689
781672902	10735	10777
781672902	10846	10877
781672902	10933	10962
781672902	10963	11017
781672902	11043	11057
781672902	11058	11094
781672902	11274	11305
781672902	11429	11455
781672902	11582	11626
781672902	11831	11853
781672902	12004	12020
781672902	12368	12407
781672902	12511	12536
781672902	12569	12588
781672902	12589	12639
781672902	12743	12762
781672902	12794	12814
781672902	12877	12911
781672902	13175	13193
781672902	13314	13333
781672902	13334	13357
781672902	13395	13424
781672902	13605	13654
781672902	13749	13789
781672902	13834	13878
781672902	13940	13951
781672902	14032	14040
781672902	14045	14051
781672902	14123	14159
781672902	14178	14198
781672902	14273	14297
781672902	14332	14403
781672902	14429	14454
781672902	14481	14493
781672902	14553	14567
781672902	14573	14591
781672902	14621	14670
781672902	14680	14704
781672902	14764	14793
781672902	14819	14829
781672902	14881	14892
781672902	15005	15013
781672902	15100	15135
781672902	15233	15261
781672902	15337	15380
781672902	15392	15409
781672902	15427	15435
781672902	15445	15464
781672902	15529	15554
781672902	15637	15668
781672902	15682	15690
781672902	15829	15853
781672902	15951	15966
781672902	15981	16017
781672902	16109	16136
781672902	16268	16312
781672902	16329	16355
781672902	16453	16460
781672902	16486	16541
781672902	16546	16569
781672902	16620	16661
781672902	16683	16739
798244842	55	63
798244842	67	76
798244842	82	104
798244842	128	163
798244842	167	184
798244842	188	200
798244842	445	459
798244842	477	500
798244842	513	534
798244842	563	573
798244842	577	591
798244842	629	646
798244842	860	880
798244842	1361	1378
798244842	1397	1407
798244842	1411	1443
798244842	1460	1504
798244842	1724	1733
798244842	1813	1823
798244842	1909	1915
798244842	1924	1959
798244842	1966	1983
798244842	2177	2210
798244842	2722	2750
798244842	2948	2976
798244842	3049	3059
798244842	3072	3086
798244842	3124	3134
798244842	3459	3470
798244842	3557	3583
798244842	3736	3750
798244842	3980	4005
798244842	4051	4060
798244842	4114	4132
798244842	4142	4160
798244842	4177	4186
798244842	4315	4350
798244842	4607	4625
798244842	4711	4724
798244842	4911	4943
798244842	5079	5115
798244842	5223	5242
798244842	5349	5370
798244842	5538	5557
798244842	5740	5802
798244842	5953	5958
798244842	5962	6003
798244842	6072	6077
798244842	6206	6236
798244842	6323	6357
798244842	6390	6404
798244842	6465	6485
798244842	6695	6714
798244842	6719	6729
798244842	6987	7005
798244842	7006	7027
798244842	7434	7452
798244842	7706	7738
798244842	8199	8209
798244842	8439	8452
798244842	8606	8623
798244842	8629	8637
798244842	8719	8738
798244842	8958	8978
798244842	9102	9159
798244842	9331	9349
798244842	9465	9503
798244842	9586	9612
798244842	9618	9646
798244842	9650	9675
798244842	9759	9789
798244842	9862	9869
798244842	9908	9939
798244842	10178	10197
798244842	10224	10251
798244842	10296	10333
798244842	10607	10619
798244842	10706	10721
798244842	10767	10785
798244842	10815	10847
798244842	11182	11196
798244842	11338	11348
798244842	11404	11439
798244842	11442	11481
798244842	11572	11582
798244842	11730	11740
798244842	11987	12012
798244842	12077	12098
999001280	0	36
999001280	107	130
999001280	139	169
999001280	174	242
999001280	267	283
999001280	397	419
999001280	685	720
999001280	875	884
999001280	938	950
999001280	951	982
999001280	1685	1698
999001280	1997	2009
999001280	2086	2111
999001280	2128	2141
999001280	2235	2243
999001280	2409	2440
999001280	2502	2516
999001280	2551	2560
999001280	2587	2612
999001280	2724	2734
999001280	2822	2832
999001280	3009	3014
999001280	3172	3186
999001280	3247	3258
999001280	3379	3397
999001280	3438	3461
999001280	3555	3598
999001280	3712	3747
999001280	3922	3953
999001280	4357	4371
999001280	4480	4496
999001280	4544	4584
999001280	4730	4745
999001280	4755	4771
999001280	4923	4938
999001280	5034	5039
999001280	5059	5079
999001280	5160	5227
999001280	5255	5305
999001280	5346	5367
999001280	5395	5405
999001280	5436	5471
999001280	5476	5490
999001280	5557	5579
999001280	5611	5655
999001280	5769	5781
999001280	5814	5855
784382409	0	40
784382409	63	130
784382409	335	358
784382409	414	432
784382409	554	596
784382409	2043	2078
784382409	2164	2185
784382409	2554	2568
784382409	2933	2964
784382409	3170	3200
784382409	3433	3450
784382409	3756	3781
784382409	3847	3855
784382409	3874	3882
784382409	3986	4003
784382409	4220	4249
784382409	4260	4275
784382409	4283	4304
784382409	4724	4738
784382409	4747	4777
784382409	4791	4808
784382409	5332	5353
784382409	5477	5525
788626289	145	162
788626289	185	202
788626289	313	383
788626289	417	471
788626289	587	631
788626289	662	719
788626289	1844	1878
999001323	772	781
999001323	908	943
999001323	1147	1193
999001323	1716	1730
999001323	2028	2036
999001323	2056	2067
999001323	2476	2516
999001323	2539	2557
999001323	2643	2683
999001323	2731	2783
999001323	2861	2885
999001323	3161	3194
999001323	3265	3285
999001323	3460	3489
999001323	3632	3648
999001323	4180	4190
999001323	4288	4312
999001323	4471	4487
763412406	0	49
763412406	173	198
763412406	258	293
763412406	1283	1291
763412406	1351	1367
763412406	1386	1394
763412406	1454	1470
763412406	1803	1824
763412406	1863	1902
763412406	2249	2282
763412406	2318	2326
763412406	2359	2390
763412406	2405	2459
763412406	2486	2533
763412406	2589	2621
763412406	2703	2712
763412406	2750	2778
763412406	2899	2915
763412406	2957	2985
763412406	3101	3139
763412406	3455	3490
763412406	3572	3581
763412406	3852	3868
763412406	3872	3891
763412406	4032	4044
763412406	4123	4143
763412406	4180	4189
763412406	4272	4296
763412406	4305	4364
763412406	4439	4449
763412406	4540	4556
763412406	4627	4661
763412406	4683	4694
763412406	4698	4703
763412406	4708	4714
763412406	4787	4807
763412406	4875	4887
763412406	4920	4936
763412406	5055	5066
763412406	5090	5118
763412406	5132	5142
763412406	5202	5227
763412406	5604	5621
763412406	5645	5661
763412406	5823	5870
763412406	5947	5975
763412406	6056	6060
763412406	6194	6223
763412406	6269	6273
763412406	6300	6334
763412406	6389	6406
763412406	6430	6445
794141509	4	68
794141509	69	96
794141509	176	199
794141509	204	219
794141509	247	254
794141509	331	356
794141509	360	383
794141509	489	503
794141509	997	1006
794141509	1031	1053
794141509	1132	1158
794141509	1828	1842
794141509	1950	1983
794141509	2232	2247
794141509	2916	2927
794141509	3266	3272
794141509	3278	3316
794141509	3573	3587
794141509	3684	3690
794141509	3728	3751
794141509	3893	3932
794141509	3944	3969
794141509	4021	4044
794141509	4054	4060
794141509	4117	4172
794141509	4294	4309
794141509	4373	4390
794141509	4853	4864
794141509	4914	4943
794141509	5170	5183
794141509	5617	5637
794141509	5695	5728
794141509	5859	5876
794141509	5883	5919
794141509	6052	6080
794141509	6116	6155
794141509	6350	6367
794141509	6378	6393
794141509	6503	6513
794141509	6517	6531
794141509	6703	6725
794141509	6799	6817
794141509	6981	6988
794141509	7052	7066
794141509	7268	7309
794141509	7328	7345
794141509	7357	7365
794141509	7406	7421
794141509	7435	7460
794141509	7491	7498
794141509	7550	7581
794141509	8103	8139
794141509	8177	8204
794141509	8321	8344
794141509	8429	8440
794141509	8600	8616
794141509	8986	9014
794141509	9066	9071
794141509	9178	9188
794141509	9274	9298
794141509	9574	9599
794141509	9625	9642
794141509	9653	9704
794141509	9753	9794
794141509	9806	9846
794141509	9888	9914
794141509	9962	9993
794141509	10028	10043
794141509	10057	10067
794141509	10107	10132
794141509	10232	10266
794141509	10627	10650
794141509	10691	10705
794141509	11004	11036
794141509	11447	11460
794141509	11475	11487
794141509	11493	11516
794141509	11652	11662
794141509	11784	11803
794141509	11968	12001
794141509	12035	12044
794141509	12214	12231
794141509	12249	12269
794141509	12306	12336
794141509	12383	12416
794141509	12418	12441
794141509	12451	12468
794141509	12503	12541
794141509	12564	12592
794141509	12724	12751
794141509	12783	12831
794141509	13399	13446
794141509	13447	13482
794141509	13498	13556
794141509	13606	13656
794141509	13661	13693
772836731	0	29
772836731	58	68
772836731	90	108
772836731	182	198
772836731	224	241
772836731	273	327
772836731	429	449
772836731	508	536
772836731	706	710
772836731	727	739
772836731	774	832
772836731	909	937
772836731	977	1004
772836731	1055	1097
772836731	1324	1352
772836731	1644	1669
772836731	1863	1902
772836731	1930	2012
772836731	2102	2147
772836731	2157	2166
772836731	2268	2285
772836731	2287	2308
772836731	2375	2393
772836731	2440	2482
772836731	2559	2588
772836731	2597	2625
772836731	2652	2680
772836731	3002	3037
772836731	3060	3079
772836731	3117	3136
772836731	3232	3265
772836731	3332	3361
772836731	3396	3412
772836731	3432	3473
772836731	3597	3613
772836731	3628	3654
772836731	3752	3766
772836731	4037	4085
772836731	4350	4363
772836731	4425	4478
772836731	4519	4564
772836731	4727	4746
772836731	4855	4916
772836731	4923	4950
772836731	5272	5290
772836731	5402	5416
772836731	5421	5451
772836731	5499	5531
772836731	5545	5564
772836731	5592	5631
772836731	5787	5809
772836731	5816	5832
772836731	5991	6001
772836731	6390	6400
772836731	6590	6630
772836731	7253	7271
772836731	7329	7361
772836731	7387	7399
772836731	7595	7639
772836731	7918	7944
772836731	8175	8192
772836731	8785	8799
772836731	8882	8903
772836731	8907	8916
772836731	8967	8976
772836731	8995	9020
772836731	9026	9039
772836731	9307	9351
772836731	9396	9424
772836731	9461	9468
772836731	9488	9531
772836731	9566	9593
772836731	9609	9669
772836731	9712	9747
772836731	9888	9904
772836731	9911	9920
772836731	9925	9963
772836731	9973	10022
772836731	10114	10135
772836731	10140	10162
772836731	10407	10421
772836731	10479	10500
772836731	10588	10624
772836731	10778	10798
772836731	10819	10838
772836731	10855	10885
772836731	10954	10990
772836731	11060	11115
772836731	11172	11189
772836731	11258	11301
772836731	11483	11523
772836731	11806	11817
772836731	11896	11902
772836731	12035	12042
772836731	12114	12144
772836731	12180	12195
772836731	12257	12269
772836731	12323	12341
772836731	12426	12454
772836731	12573	12593
772836731	12717	12753
772836731	12754	12780
772836731	12917	12927
772836731	12932	12949
772836731	13052	13061
772836731	13100	13125
772836731	13190	13201
772836731	13304	13342
772836731	13350	13364
772836731	13479	13489
772836731	13748	13762
772836731	13897	13921
772836731	13922	13970
772836731	13991	14038
772836731	14039	14102
772836731	14214	14235
772836731	14266	14295
772836731	14299	14306
772836731	14435	14471
999001256	0	11
999001256	74	89
999001256	407	441
999001256	526	559
999001256	560	584
999001256	1449	1497
999001256	1706	1722
999001256	1812	1828
999001256	1863	1913
999001256	1945	1991
999001256	2145	2184
999001256	2207	2257
999001256	2430	2452
999001256	2602	2612
999001256	2705	2722
999001256	3126	3145
999001256	3343	3356
999001256	3374	3386
999001256	3417	3447
999001256	3539	3544
999001256	3545	3588
786004130	322	334
786004130	362	368
786004130	2312	2323
786004130	3073	3091
786004130	4044	4062
786004130	4072	4111
832908978	216	270
832908978	717	750
832908978	771	814
832908978	999	1019
832908978	1077	1099
832908978	1110	1132
832908978	1220	1228
832908978	2041	2068
832908978	2096	2113
832908978	2190	2204
832908978	2361	2370
832908978	2375	2415
832908978	2622	2635
832908978	2678	2714
832908978	3180	3195
832908978	3199	3236
832908978	3551	3575
789753303	8	24
789753303	62	69
789753303	174	234
789753303	2651	2678
789753303	2845	2864
789753303	2877	2918
789753303	2943	2968
789753303	3117	3122
789753303	3519	3546
785331076	49	73
785331076	101	166
785331076	178	190
785331076	338	344
785331076	2522	2541
785331076	2721	2765
785331076	2767	2778
785331076	3000	3020
785331076	3179	3186
785331076	3210	3234
785331076	3256	3276
785331076	3358	3417
785331076	3666	3680
785331076	3804	3825
785331076	3872	3879
785331076	3886	3898
788847916	50	57
788847916	206	212
788847916	217	225
788847916	256	290
788847916	432	452
788847916	643	662
788847916	959	978
788847916	1698	1731
788847916	1861	1888
788847916	2417	2439
788847916	2448	2478
788847916	2828	2843
788847916	2936	2944
788847916	3077	3093
788847916	3986	4005
788847916	4029	4041
788847916	4299	4347
777869943	170	185
777869943	203	218
777869943	522	552
777869943	553	580
777869943	862	868
777869943	971	988
777869943	1003	1021
777869943	1063	1078
777869943	1380	1392
777869943	1600	1611
777869943	1743	1765
777869943	2545	2583
777869943	2669	2695
777869943	2803	2811
777869943	3083	3102
777869943	3405	3459
777869943	4339	4362
777869943	4424	4458
777869943	5252	5275
777869943	5395	5422
832910505	28	56
832910505	218	231
832910505	260	270
832910505	299	335
832910505	375	384
832910505	410	441
832910505	752	780
832910505	843	890
832910505	923	945
832910505	1028	1053
832910505	1100	1124
832910505	1144	1195
832910505	1218	1231
832910505	1324	1334
832910505	1361	1417
